reading_id,reading_date,consumption_value,temperature,meter_code,meter_type,meter_unit,building_code,building_name,region_code,region_name,created_at,updated_at,extraction_timestamp,source_type,source_filename
530,2025/01/03 05:00:00.000,35.96,19.9,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
538,2025/01/03 04:00:00.000,25.46,17.06,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
546,2025/01/03 03:00:00.000,32.18,19.7,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
554,2025/01/03 02:00:00.000,36.07,23.48,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
562,2025/01/03 01:00:00.000,38.14,20.9,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
570,2025/01/03 00:00:00.000,21.68,12.14,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
578,2025/01/04 23:00:00.000,28.63,10.69,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
586,2025/01/04 22:00:00.000,19.44,13.76,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
594,2025/01/04 21:00:00.000,19.11,22.65,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
602,2025/01/04 20:00:00.000,35.61,21.67,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
610,2025/01/04 19:00:00.000,39.61,15.85,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
618,2025/01/04 18:00:00.000,37.67,11.4,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
626,2025/01/04 17:00:00.000,17.28,19.82,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
634,2025/01/04 16:00:00.000,37.81,21.27,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
642,2025/01/04 15:00:00.000,22.58,24.37,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
650,2025/01/04 14:00:00.000,21.08,24.25,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
658,2025/01/04 13:00:00.000,34.35,14.8,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
666,2025/01/04 12:00:00.000,35.59,15.84,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
674,2025/01/04 11:00:00.000,29.07,23.42,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
682,2025/01/04 10:00:00.000,34.22,24.03,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
690,2025/01/04 09:00:00.000,31.48,14.55,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
698,2025/01/04 08:00:00.000,37.53,18.4,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
706,2025/01/04 07:00:00.000,29.55,23.96,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
714,2025/01/04 06:00:00.000,27.01,13.04,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
722,2025/01/04 05:00:00.000,32.82,11.05,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
730,2025/01/04 04:00:00.000,20.38,14.97,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
738,2025/01/04 03:00:00.000,24.53,15.37,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
746,2025/01/04 02:00:00.000,29.24,15.64,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
754,2025/01/04 01:00:00.000,32.5,12.12,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
762,2025/01/04 00:00:00.000,17.5,12.37,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
770,2025/01/05 23:00:00.000,18.39,14.85,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
778,2025/01/05 22:00:00.000,13.8,10.71,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
786,2025/01/05 21:00:00.000,18.15,15.8,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
794,2025/01/05 20:00:00.000,17.64,12.45,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
802,2025/01/05 19:00:00.000,33.29,11.97,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
810,2025/01/05 18:00:00.000,15.81,14.89,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
818,2025/01/05 17:00:00.000,16.03,12.98,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
826,2025/01/05 16:00:00.000,16.28,13.86,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
834,2025/01/05 15:00:00.000,26.56,16.21,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
842,2025/01/05 14:00:00.000,25.37,17.96,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
850,2025/01/05 13:00:00.000,23.8,24.0,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
858,2025/01/05 12:00:00.000,23.36,24.89,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
866,2025/01/05 11:00:00.000,38.08,10.07,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
874,2025/01/05 10:00:00.000,35.55,23.97,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
882,2025/01/05 09:00:00.000,22.08,11.62,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
890,2025/01/05 08:00:00.000,31.72,13.34,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
898,2025/01/05 07:00:00.000,16.22,10.47,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
906,2025/01/05 06:00:00.000,36.04,15.15,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
914,2025/01/05 05:00:00.000,26.14,16.36,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
922,2025/01/05 04:00:00.000,17.89,10.07,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
930,2025/01/05 03:00:00.000,33.2,12.98,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
938,2025/01/05 02:00:00.000,37.76,23.01,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
946,2025/01/05 01:00:00.000,29.04,10.17,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
954,2025/01/05 00:00:00.000,19.15,22.36,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
962,2025/01/06 23:00:00.000,22.05,16.46,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
970,2025/01/06 22:00:00.000,10.97,21.98,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
978,2025/01/06 21:00:00.000,17.37,15.73,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
986,2025/01/06 20:00:00.000,37.33,22.59,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
994,2025/01/06 19:00:00.000,38.64,14.53,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1002,2025/01/06 18:00:00.000,26.44,16.0,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1010,2025/01/06 17:00:00.000,13.87,17.36,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1018,2025/01/06 16:00:00.000,15.49,18.69,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1026,2025/01/06 15:00:00.000,12.63,11.05,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1034,2025/01/06 14:00:00.000,28.65,12.56,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1042,2025/01/06 13:00:00.000,14.06,20.98,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1050,2025/01/06 12:00:00.000,30.96,15.27,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1058,2025/01/06 11:00:00.000,20.31,16.21,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1066,2025/01/06 10:00:00.000,25.67,23.03,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1074,2025/01/06 09:00:00.000,19.16,10.64,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1082,2025/01/06 08:00:00.000,16.41,19.18,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1090,2025/01/06 07:00:00.000,17.27,13.82,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1098,2025/01/06 06:00:00.000,30.21,10.39,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1106,2025/01/06 05:00:00.000,31.52,14.66,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1114,2025/01/06 04:00:00.000,27.47,11.65,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1122,2025/01/06 03:00:00.000,37.12,19.9,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1130,2025/01/06 02:00:00.000,28.15,22.12,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1138,2025/01/06 01:00:00.000,21.7,21.25,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1146,2025/01/06 00:00:00.000,34.56,13.57,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1154,2025/01/07 23:00:00.000,20.98,17.63,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1162,2025/01/07 22:00:00.000,30.47,15.99,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1170,2025/01/07 21:00:00.000,30.61,13.11,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1178,2025/01/07 20:00:00.000,22.62,18.1,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1186,2025/01/07 19:00:00.000,31.57,21.08,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1194,2025/01/07 18:00:00.000,20.78,21.16,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1202,2025/01/07 17:00:00.000,23.39,11.93,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1210,2025/01/07 16:00:00.000,30.51,23.42,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1218,2025/01/07 15:00:00.000,38.73,23.55,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1226,2025/01/07 14:00:00.000,14.17,11.93,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1234,2025/01/07 13:00:00.000,19.65,23.07,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1242,2025/01/07 12:00:00.000,33.36,17.07,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1250,2025/01/07 11:00:00.000,31.02,17.68,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1258,2025/01/07 10:00:00.000,17.22,23.29,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1266,2025/01/07 09:00:00.000,13.27,13.26,ELEC_002,electricity,kWh,BAT002,Office Tower Downtown,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
